ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A304,2023-10-22,0.0,3654.2,28.377777,30.1,26.9,76.0,61.0,10.8,5.1444445
A304,2023-10-23,0.2,2948.0,27.8,28.8,26.8,78.0,71.0,11.4,5.4
A304,2023-10-24,0.0,3641.4,28.65,30.0,27.3,74.0,62.0,9.7,4.75
A304,2023-10-25,0.0,3711.4,28.466667,30.1,27.7,70.0,61.0,8.7,4.05
A304,2023-10-26,0.0,3172.2,28.714285,30.3,27.7,74.0,63.0,7.9,3.642857
A409,2023-01-01,4.4,2924.6,25.829166,28.6,23.0,,,9.9,2.6333334
A409,2023-01-02,0.0,2948.3,25.808332,28.4,24.3,,,9.5,3.2
A409,2023-01-03,1.2,2974.2,26.579166,29.5,24.6,,,9.2,3.55
A409,2023-01-04,2.4,3003.1,26.670834,29.0,24.5,,,8.3,2.7875
A409,2023-01-05,0.0,2989.6,27.183332,30.1,25.0,,,9.6,3.5083334
A409,2023-01-06,0.0,2988.5,27.054167,29.7,24.8,,,9.6,3.3916667
A409,2023-01-07,0.0,2994.6,27.229166,30.0,25.0,,,9.0,3.3166666
A409,2023-01-08,0.0,3000.4,27.166666,29.9,24.8,,,8.0,3.3291667
A409,2023-01-09,0.0,2998.2,27.070833,29.7,24.5,,,7.7,3.2625
A409,2023-01-10,0.0,3015.9,27.220833,30.0,24.9,,,9.4,3.775
A409,2023-01-11,4.0,2983.8,27.066668,29.8,23.1,,,10.3,3.6833334
A409,2023-01-12,0.0,2983.4,27.166666,29.7,25.1,,,8.9,3.2041667
A409,2023-01-13,0.0,3031.5,27.470833,30.2,25.4,,,8.1,3.0875
A409,2023-01-14,0.4,2962.7,26.9375,30.2,23.7,,,8.4,2.8083334
A409,2023-01-15,2.6,2891.9,26.033333,30.2,23.1,,,8.9,1.5333333
A409,2023-01-16,0.6,2721.7,26.858334,29.6,24.2,,,9.0,1.9833333
A409,2023-01-17,3.4,3120.1,27.204166,29.8,24.9,,,8.2,2.8708334
A409,2023-01-18,0.0,3009.1,27.5625,30.2,24.9,,,8.4,3.5208333
A409,2023-01-19,0.0,3008.1,27.558332,29.8,26.1,,,7.3,3.5208333
A409,2023-01-20,0.0,3085.9,27.270834,29.9,24.7,,,8.0,2.875
A409,2023-01-21,0.0,3006.5,27.204166,29.9,24.9,,,8.5,3.475
A409,2023-01-22,0.0,2797.6,27.029167,29.9,24.4,,,8.3,3.1916666
A409,2023-01-23,0.0,3008.7,27.433332,30.8,25.7,95.0,57.0,7.4,2.5083334
A409,2023-01-24,0.0,2545.0,26.925,30.2,24.7,,,8.7,2.3125
A409,2023-01-25,0.0,3075.9,27.291666,30.4,25.7,,,8.8,3.3791666
A409,2023-01-26,0.0,3004.6,27.095833,29.8,24.3,,,8.9,3.325
A409,2023-01-27,0.0,3001.0,27.675,30.4,25.9,,,9.1,3.4125
A409,2023-01-28,0.0,3046.0,27.825,30.4,26.2,,,8.1,2.8458333
A409,2023-01-29,0.0,3054.5,27.791666,31.0,24.8,,,9.0,1.975
A409,2023-01-30,0.4,2988.0,27.295834,30.0,23.1,,,9.5,3.1083333
A409,2023-01-31,0.0,2658.9,27.104166,29.6,25.5,,,9.5,3.4875
A409,2023-02-01,0.8,3006.6,26.4125,30.9,23.2,,,6.0,1.6125
A409,2023-02-02,10.4,2590.1,26.870832,30.4,23.0,,,6.8,1.7958333
A409,2023-02-03,1.4,2978.7,27.633333,30.5,24.9,94.0,34.0,10.1,3.7291667
A409,2023-02-04,0.0,2960.9,27.991667,30.4,26.6,,,8.2,3.5541666
A409,2023-02-05,0.0,2918.8,27.979166,31.1,26.4,,,7.4,2.3875
A409,2023-02-06,12.8,2475.3,26.533333,29.2,22.7,,,11.3,2.7375
A409,2023-02-07,0.0,2783.9,27.0625,29.8,24.0,,,7.6,2.8916667
A409,2023-02-08,1.8,3050.0,27.1125,30.6,22.9,100.0,95.0,6.7,1.7666667
A409,2023-02-09,0.0,3058.8,27.8125,30.7,24.8,,,7.4,1.5166667
A409,2023-02-10,0.8,2764.7,27.816668,30.4,25.5,,,8.7,2.8375
A409,2023-02-11,0.0,3038.2,27.729166,30.9,26.1,,,9.1,2.65
A409,2023-02-12,3.4,3033.4,26.95,30.5,23.4,,,7.1,1.5291667
A409,2023-02-13,0.0,2990.8,28.125,30.6,26.7,,,8.4,3.5375
A409,2023-02-14,0.0,3061.1,28.091667,30.5,26.7,,,8.0,3.4625
A409,2023-02-15,0.0,2819.3,28.175,30.6,26.5,,,8.6,3.4291666
A409,2023-02-16,0.0,2957.0,28.366667,31.0,26.0,,,10.2,3.975
A409,2023-02-17,0.0,2873.9,28.125,30.6,26.5,100.0,91.0,9.3,3.4666667
A409,2023-02-18,0.0,3062.0,27.833334,30.5,24.9,,,9.1,2.975
A409,2023-02-19,0.2,2900.9,28.058332,31.5,23.9,,,8.1,2.6125
A409,2023-02-20,13.2,2033.6,27.695833,30.0,23.9,,,7.8,3.1375
A409,2023-02-21,0.2,2675.8,27.741667,31.6,24.8,91.0,19.0,5.7,1.0291667
A409,2023-02-22,0.2,3008.8,28.120832,31.0,26.3,,,9.9,1.9958333
A409,2023-02-23,2.2,3057.4,27.108334,30.1,23.4,,,9.0,1.8583333
A409,2023-02-24,2.8,2417.0,26.154167,29.8,23.7,,,8.3,1.2791667
A409,2023-02-25,1.0,2728.9,26.754168,29.9,24.4,,,7.6,1.5458333
A409,2023-02-26,1.8,2955.0,27.8875,30.3,24.9,,,8.3,2.8916667
A409,2023-02-27,0.2,2961.5,28.4,30.7,26.6,,,9.3,3.9333334
A409,2023-02-28,0.2,2954.3,28.358334,30.7,27.0,,,7.8,3.4166667
A409,2023-03-01,4.8,2907.0,28.429167,31.6,25.6,,,8.5,2.7791667
A409,2023-03-02,0.2,2933.6,28.354166,31.3,26.2,,,7.3,1.9666667
A409,2023-03-03,3.8,2899.3,27.958334,30.4,25.2,,,9.5,2.8041666
A409,2023-03-04,0.0,2996.7,28.275,31.0,26.0,,,8.0,2.2458334
A409,2023-03-05,0.0,2964.0,28.045834,31.0,24.7,,,8.6,3.0708334
A409,2023-03-06,0.0,3026.9,28.304167,31.0,25.9,,,9.7,3.6625
A409,2023-03-07,0.0,2996.9,28.583334,31.3,27.3,,,9.2,4.1541667
A409,2023-03-08,0.0,2985.0,28.329166,30.7,26.2,,,9.6,3.5625
A409,2023-03-09,0.0,2931.4,28.291666,30.9,26.5,,,9.0,3.3
A409,2023-03-10,0.0,2803.2,28.141666,30.8,26.4,,,8.4,2.3458333
A409,2023-03-11,0.0,2944.4,28.125,30.9,26.4,,,9.0,2.95
A409,2023-03-12,0.4,3025.9,28.183332,31.1,25.5,,,7.2,2.3708334
A409,2023-03-13,0.4,2935.5,28.204166,30.8,26.4,,,8.1,2.6625
A409,2023-03-14,9.2,2373.0,26.508333,29.5,23.6,,,8.4,1.7166667
A409,2023-03-15,7.8,2899.5,26.220833,30.8,22.6,,,7.9,1.6958333
A409,2023-03-16,0.0,2834.1,27.295834,30.6,24.0,,,6.8,1.2958333
A409,2023-03-17,0.0,2845.6,27.625,30.3,24.3,,,6.0,1.3791667
A409,2023-03-18,2.4,1254.2,26.554167,29.0,23.7,,,7.0,1.3291667
A409,2023-03-19,1.2,2760.0,26.404167,30.1,23.6,98.0,47.0,7.8,2.0083334
A409,2023-03-20,20.4,2082.7,26.833334,30.0,22.9,,,8.8,1.7291666
A409,2023-03-21,13.4,1243.9,25.320833,27.7,23.1,,,8.6,1.8291667
A409,2023-03-22,23.4,2467.8,25.5625,29.6,22.0,65.0,48.0,10.1,1.425
A409,2023-03-23,1.0,2852.6,27.716667,31.1,23.7,,,9.0,1.2416667
A409,2023-03-24,6.0,2908.9,27.308332,30.0,23.6,,,8.2,1.85
A409,2023-03-25,0.2,2947.2,27.120832,30.3,24.6,,,6.7,1.4416667
A409,2023-03-26,2.6,3093.9,27.141666,30.1,24.6,,,10.2,2.8041666
A409,2023-03-27,5.8,2851.8,27.1125,30.5,23.9,,,10.7,2.0333333
A409,2023-03-28,2.6,2578.8,27.479166,30.1,25.4,,,8.5,1.6708333
A409,2023-03-29,7.6,2369.7,27.158333,29.9,24.2,,,9.8,1.5333333
A409,2023-03-30,0.0,2920.2,28.35,31.0,25.7,,,9.1,1.7791667
A409,2023-03-31,0.0,2908.9,27.695833,30.9,26.0,100.0,92.0,8.0,1.9125
A409,2023-04-01,0.0,2913.4,27.1375,30.2,23.9,,,8.0,1.6166667
A409,2023-04-02,0.0,2848.0,27.520834,30.5,23.9,,,7.6,2.1
A409,2023-04-03,0.0,2866.9,27.958334,30.8,25.0,,,6.8,1.725
A409,2023-04-04,12.6,2488.5,26.6,29.6,23.7,,,7.8,1.6875
A409,2023-04-05,3.0,2836.9,26.533333,30.8,23.2,,,7.0,1.9125
A409,2023-04-06,0.0,2719.4,27.620832,30.7,25.6,,,8.8,1.3333334
A409,2023-04-07,0.0,2876.9,28.066668,31.0,26.2,,,7.3,2.4416666
A409,2023-04-08,11.6,1366.6,25.470833,27.8,23.2,,,9.1,1.3708333
A409,2023-04-09,3.6,2775.0,26.533333,30.2,23.6,,,5.9,1.7291666
A409,2023-04-10,0.0,2848.7,27.65,30.5,24.4,,,6.4,1.7958333
A409,2023-04-11,12.8,2600.0,26.733334,29.2,22.5,,,7.8,2.2833333
A409,2023-04-12,0.0,2816.6,28.0125,30.4,26.5,,,7.0,2.2041667
A409,2023-04-13,2.2,2394.8,27.3375,29.6,24.6,,,10.5,2.7666667
A409,2023-04-14,0.0,2890.2,27.245832,30.7,22.9,,,7.0,2.0666666
A409,2023-04-15,0.0,2796.5,27.825,30.7,25.2,,,6.4,2.2208333
A409,2023-04-16,0.0,2937.7,27.529167,30.9,24.4,,,6.3,1.9666667
A409,2023-04-17,0.0,2721.8,27.995832,31.0,24.6,,,6.6,1.6625
A409,2023-04-18,0.0,2772.0,27.016666,30.3,23.4,,,7.0,2.1708333
A409,2023-04-19,0.0,2605.2,28.2,31.8,25.4,,,9.4,3.075
A409,2023-04-20,0.0,2713.1,28.420834,31.2,25.9,,,9.4,3.65
A409,2023-04-21,0.0,2776.8,27.933332,30.5,25.2,,,8.3,2.2916667
A409,2023-04-22,18.4,2762.0,27.275,30.3,23.4,,,8.1,1.675
A409,2023-04-23,14.0,2761.1,26.579166,30.4,23.4,,,6.4,1.6291667
A409,2023-04-24,0.0,2587.2,27.708334,30.5,25.7,,,7.0,1.225
A409,2023-04-25,4.0,2016.7,26.154167,29.0,23.3,,,8.2,1.7875
A409,2023-04-26,3.4,2586.0,25.675,29.3,23.7,,,8.6,1.5208334
A409,2023-04-27,5.0,2133.7,25.5625,29.2,23.6,,,7.7,1.5541667
A409,2023-04-28,7.0,2674.7,26.6,29.7,23.8,62.0,50.0,6.3,1.7875
A409,2023-04-29,0.2,2691.8,27.929167,30.4,25.4,,,5.9,1.8125
A409,2023-04-30,1.8,2069.4,27.195833,28.7,25.6,,,7.4,1.6041666
A409,2023-05-01,19.8,2558.5,25.891666,29.6,22.8,61.0,61.0,6.3,1.3416667
A409,2023-05-02,0.0,2708.4,26.733334,29.8,24.2,,,7.0,1.5291667
A409,2023-05-03,0.0,2647.1,26.916666,30.1,24.3,,,9.5,1.9
A409,2023-05-04,3.4,2630.6,26.429167,29.9,23.6,,,8.4,1.3041667
A409,2023-05-05,24.2,2677.4,25.845833,28.2,23.6,66.0,62.0,7.8,1.9958333
A409,2023-05-06,3.4,2544.6,26.341667,29.3,23.8,,,7.0,1.2791667
A409,2023-05-07,14.8,2624.6,26.0375,29.2,23.2,,,8.5,1.3791667
A409,2023-05-08,3.4,2727.5,26.658333,30.2,23.3,,,5.9,1.425
A409,2023-05-09,0.6,2277.9,26.570833,29.9,23.4,,,6.5,1.2625
A409,2023-05-10,0.0,2608.4,26.920834,30.1,23.7,,,5.3,1.1916667
A409,2023-05-11,0.0,2638.0,26.995832,29.8,23.8,,,7.0,2.1708333
A409,2023-05-12,0.0,2597.0,27.35,29.6,24.4,,,7.6,2.6583333
A409,2023-05-13,0.0,2575.6,27.120832,29.5,24.5,,,7.4,2.2666667
A409,2023-05-14,0.0,2610.8,27.591667,30.0,24.7,,,8.0,2.4625
A409,2023-05-15,0.0,2564.8,27.525,30.2,25.2,,,9.6,2.2666667
A409,2023-05-16,1.6,2427.0,27.558332,30.1,25.5,,,7.3,2.125
A409,2023-05-17,1.0,2379.1,27.3125,30.4,24.5,,,8.9,1.1791667
A409,2023-05-18,9.6,1559.6,26.275,29.8,23.4,,,7.3,1.4916667
A409,2023-05-19,13.8,1395.8,24.0125,28.1,22.4,55.0,,9.4,2.025
A409,2023-05-20,2.2,1229.8,25.641666,28.0,23.5,,,11.5,2.6791666
A409,2023-05-21,10.6,1955.4,24.829166,29.9,22.2,,,9.8,2.0833333
A409,2023-05-22,10.8,1032.8,24.416666,26.6,23.1,63.0,32.0,9.2,1.975
A409,2023-05-23,14.4,889.8,24.854166,28.4,22.6,65.0,,11.0,1.5208334
A409,2023-05-24,3.0,1995.6,25.970833,29.5,23.3,,,7.5,1.2541667
A409,2023-05-25,3.6,2239.9,25.6125,29.1,23.3,,,10.4,1.8083333
A409,2023-05-26,5.2,2393.3,25.870832,28.7,23.5,62.0,62.0,11.1,1.8708333
A409,2023-05-27,3.4,1886.5,24.445833,28.8,23.3,62.0,,9.8,1.4791666
A409,2023-05-28,9.8,2061.2,24.995832,28.4,22.5,,,9.8,1.5375
A409,2023-05-29,0.0,2677.4,26.029167,29.1,22.7,,,6.2,1.2916666
A409,2023-05-30,0.0,2386.4,26.729166,29.4,25.1,,,8.0,1.6916667
A409,2023-05-31,0.0,2549.3,26.904167,29.7,25.2,,,9.2,2.4041667
A409,2023-06-01,5.2,966.2,25.020834,27.3,22.7,,,9.2,2.1208334
A409,2023-06-02,1.2,1585.1,24.570833,27.2,23.4,62.0,34.0,7.7,1.5291667
A409,2023-06-03,14.6,1780.2,24.633333,28.5,22.5,,,10.5,1.7541667
A409,2023-06-04,0.8,1993.3,26.479166,28.6,24.8,,,10.1,2.7291667
A409,2023-06-05,2.0,2347.8,25.675,29.1,22.0,,,7.8,1.25
A409,2023-06-06,5.2,1549.4,23.954166,27.7,22.0,,,8.8,1.9708333
A409,2023-06-07,15.0,1826.3,24.395834,27.4,22.3,62.0,,9.9,1.8625
A409,2023-06-08,3.8,2397.1,25.3625,28.9,22.4,63.0,43.0,7.0,1.6291667
A409,2023-06-09,0.0,2463.9,25.216667,29.1,21.6,,,5.6,1.3333334
A409,2023-06-10,2.0,2383.9,25.575,29.2,22.9,,,10.9,1.5083333
A409,2023-06-11,1.8,2285.9,25.829166,29.4,23.3,,,11.9,1.3833333
A409,2023-06-12,2.2,2244.1,26.0375,29.2,23.1,,,7.4,1.3958334
A409,2023-06-13,3.4,2419.4,25.808332,29.1,23.3,,,7.3,1.7083334
A409,2023-06-14,1.8,2044.2,25.125,28.3,22.6,,,8.7,1.7041667
A409,2023-06-15,1.2,2453.0,26.370832,29.1,23.1,,,8.0,1.2541667
A409,2023-06-16,1.2,2315.2,25.858334,28.6,23.4,,,9.6,1.5916667
A409,2023-06-17,0.4,2496.8,26.133333,29.0,22.8,,,6.3,1.3916667
A409,2023-06-18,1.0,2404.4,24.954166,28.8,22.7,,,7.1,1.9041667
A409,2023-06-19,2.2,1436.1,24.766666,26.8,22.7,,,9.7,1.3833333
A409,2023-06-20,5.8,1083.1,24.129168,26.9,22.1,,,8.9,1.8708333
A409,2023-06-21,2.4,1900.5,25.7625,28.9,23.5,,,9.6,1.4083333
A409,2023-06-22,0.4,2498.4,25.904167,28.2,23.2,,,10.3,2.1666667
A409,2023-06-23,4.4,2461.2,24.9875,28.8,22.0,,,8.2,1.8
A409,2023-06-24,0.2,2348.4,25.675,29.2,22.9,,,9.3,1.3916667
A409,2023-06-25,0.2,2300.2,25.866667,29.7,22.8,,,6.5,1.5333333
A409,2023-06-26,0.4,2460.7,26.108334,29.1,23.5,,,6.9,1.3208333
A409,2023-06-27,7.4,1003.5,24.7,25.9,22.4,,,8.3,1.6541667
A409,2023-06-28,0.0,2358.7,25.820833,29.0,23.1,,,7.3,1.6
A409,2023-06-29,0.2,2285.2,26.016666,28.9,24.2,,,7.3,1.2708334
A409,2023-06-30,0.2,1862.8,25.308332,28.5,23.3,,,9.5,1.8375
A409,2023-07-01,0.2,2466.1,25.966667,28.6,23.6,,,9.2,2.1416667
A409,2023-07-02,2.4,2347.6,24.091667,28.1,22.0,,,7.0,1.4208333
A409,2023-07-03,4.6,2295.6,24.775,28.6,22.1,,,7.6,1.8291667
